COUNTRY,Country,COMMODITY,Commodity,VARIABLE,Variable,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
OECD,OECD countries,RI,Rice,IM,Imports,2025,2025,TONNE,Tonnes,3,Thousands,,,6696.99599,,
OECD,OECD countries,RI,Rice,IM,Imports,2026,2026,TONNE,Tonnes,3,Thousands,,,6766.216025,,
OECD,OECD countries,RI,Rice,IM,Imports,2027,2027,TONNE,Tonnes,3,Thousands,,,6825.371082,,
OECD,OECD countries,RI,Rice,IM,Imports,2028,2028,TONNE,Tonnes,3,Thousands,,,6884.202389,,
OECD,OECD countries,RI,Rice,QC,Consumption,1990,1990,TONNE,Tonnes,3,Thousands,,,14082.11434,,
OECD,OECD countries,RI,Rice,QC,Consumption,1991,1991,TONNE,Tonnes,3,Thousands,,,19879.95153,,
OECD,OECD countries,RI,Rice,QC,Consumption,1992,1992,TONNE,Tonnes,3,Thousands,,,19677.7445,,
OECD,OECD countries,RI,Rice,QC,Consumption,1993,1993,TONNE,Tonnes,3,Thousands,,,20075.51246,,
OECD,OECD countries,RI,Rice,QC,Consumption,1994,1994,TONNE,Tonnes,3,Thousands,,,19491.30754,,
OECD,OECD countries,RI,Rice,QC,Consumption,1995,1995,TONNE,Tonnes,3,Thousands,,,20330.45843,,
OECD,OECD countries,RI,Rice,QC,Consumption,1996,1996,TONNE,Tonnes,3,Thousands,,,19808.49956,,
OECD,OECD countries,RI,Rice,QC,Consumption,1997,1997,TONNE,Tonnes,3,Thousands,,,20051.2872,,
OECD,OECD countries,RI,Rice,QC,Consumption,1998,1998,TONNE,Tonnes,3,Thousands,,,20309.83472,,
OECD,OECD countries,RI,Rice,QC,Consumption,1999,1999,TONNE,Tonnes,3,Thousands,,,20278.04745,,
OECD,OECD countries,RI,Rice,QC,Consumption,2000,2000,TONNE,Tonnes,3,Thousands,,,23627.50403,,
OECD,OECD countries,RI,Rice,QC,Consumption,2001,2001,TONNE,Tonnes,3,Thousands,,,23446.79912,,
OECD,OECD countries,RI,Rice,QC,Consumption,2002,2002,TONNE,Tonnes,3,Thousands,,,23023.91352,,
OECD,OECD countries,RI,Rice,QC,Consumption,2003,2003,TONNE,Tonnes,3,Thousands,,,22642.77597,,
OECD,OECD countries,RI,Rice,QC,Consumption,2004,2004,TONNE,Tonnes,3,Thousands,,,23232.34886,,
OECD,OECD countries,RI,Rice,QC,Consumption,2005,2005,TONNE,Tonnes,3,Thousands,,,23028.78433,,
OECD,OECD countries,RI,Rice,QC,Consumption,2006,2006,TONNE,Tonnes,3,Thousands,,,23336.60406,,
OECD,OECD countries,RI,Rice,QC,Consumption,2007,2007,TONNE,Tonnes,3,Thousands,,,23545.10897,,
OECD,OECD countries,RI,Rice,QC,Consumption,2008,2008,TONNE,Tonnes,3,Thousands,,,22854.50389,,
OECD,OECD countries,RI,Rice,QC,Consumption,2009,2009,TONNE,Tonnes,3,Thousands,,,22944.37654,,
OECD,OECD countries,RI,Rice,QC,Consumption,2010,2010,TONNE,Tonnes,3,Thousands,,,23981.36716,,
OECD,OECD countries,RI,Rice,QC,Consumption,2011,2011,TONNE,Tonnes,3,Thousands,,,22814.80289,,
OECD,OECD countries,RI,Rice,QC,Consumption,2012,2012,TONNE,Tonnes,3,Thousands,,,22398.80527,,
OECD,OECD countries,RI,Rice,QC,Consumption,2013,2013,TONNE,Tonnes,3,Thousands,,,22844.31933,,
OECD,OECD countries,RI,Rice,QC,Consumption,2014,2014,TONNE,Tonnes,3,Thousands,,,23340.01534,,
OECD,OECD countries,RI,Rice,QC,Consumption,2015,2015,TONNE,Tonnes,3,Thousands,,,22832.83088,,
OECD,OECD countries,RI,Rice,QC,Consumption,2016,2016,TONNE,Tonnes,3,Thousands,,,23932.78522,,
OECD,OECD countries,RI,Rice,QC,Consumption,2017,2017,TONNE,Tonnes,3,Thousands,,,24054.46219,,
OECD,OECD countries,RI,Rice,QC,Consumption,2018,2018,TONNE,Tonnes,3,Thousands,,,23513.31805,,
OECD,OECD countries,RI,Rice,QC,Consumption,2019,2019,TONNE,Tonnes,3,Thousands,,,23714.33208,,
OECD,OECD countries,RI,Rice,QC,Consumption,2020,2020,TONNE,Tonnes,3,Thousands,,,23854.86019,,
OECD,OECD countries,RI,Rice,QC,Consumption,2021,2021,TONNE,Tonnes,3,Thousands,,,23876.6685,,
OECD,OECD countries,RI,Rice,QC,Consumption,2022,2022,TONNE,Tonnes,3,Thousands,,,23884.97682,,
OECD,OECD countries,RI,Rice,QC,Consumption,2023,2023,TONNE,Tonnes,3,Thousands,,,23909.24246,,
OECD,OECD countries,RI,Rice,QC,Consumption,2024,2024,TONNE,Tonnes,3,Thousands,,,23934.6251,,
OECD,OECD countries,RI,Rice,QC,Consumption,2025,2025,TONNE,Tonnes,3,Thousands,,,23912.21241,,
OECD,OECD countries,RI,Rice,QC,Consumption,2026,2026,TONNE,Tonnes,3,Thousands,,,23959.84667,,
OECD,OECD countries,RI,Rice,QC,Consumption,2027,2027,TONNE,Tonnes,3,Thousands,,,23949.42135,,
OECD,OECD countries,RI,Rice,QC,Consumption,2028,2028,TONNE,Tonnes,3,Thousands,,,23956.30664,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,1990,1990,TONNE,Tonnes,3,Thousands,,,10631.53317,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,1991,1991,TONNE,Tonnes,3,Thousands,,,9139.83317,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,1992,1992,TONNE,Tonnes,3,Thousands,,,9335.17237,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,1993,1993,TONNE,Tonnes,3,Thousands,,,7185.04437,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,1994,1994,TONNE,Tonnes,3,Thousands,,,10682.56028,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,1995,1995,TONNE,Tonnes,3,Thousands,,,7238.52828,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,1996,1996,TONNE,Tonnes,3,Thousands,,,5990.51228,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,1997,1997,TONNE,Tonnes,3,Thousands,,,8143.20028,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,1998,1998,TONNE,Tonnes,3,Thousands,,,12221.69072,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,1999,1999,TONNE,Tonnes,3,Thousands,,,10559.64028,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,2000,2000,TONNE,Tonnes,3,Thousands,,,9411.798096,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,2001,2001,TONNE,Tonnes,3,Thousands,,,8426.198805,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,2002,2002,TONNE,Tonnes,3,Thousands,,,7498.14828,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,2003,2003,TONNE,Tonnes,3,Thousands,,,5989.19228,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,2004,2004,TONNE,Tonnes,3,Thousands,,,10217.29619,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,2005,2005,TONNE,Tonnes,3,Thousands,,,15787.4841,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,2006,2006,TONNE,Tonnes,3,Thousands,,,19421.9841,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,2007,2007,TONNE,Tonnes,3,Thousands,,,8554.4301,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,2008,2008,TONNE,Tonnes,3,Thousands,,,6711.6281,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,2009,2009,TONNE,Tonnes,3,Thousands,,,7466.3361,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,2010,2010,TONNE,Tonnes,3,Thousands,,,9251.1601,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,2011,2011,TONNE,Tonnes,3,Thousands,,,7688.0641,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,2012,2012,TONNE,Tonnes,3,Thousands,,,6269.3661,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,2013,2013,TONNE,Tonnes,3,Thousands,,,5590.5321,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,2014,2014,TONNE,Tonnes,3,Thousands,,,9125.4661,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,2015,2015,TONNE,Tonnes,3,Thousands,,,9574.1121,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,2016,2016,TONNE,Tonnes,3,Thousands,,,12193.10877,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,2017,2017,TONNE,Tonnes,3,Thousands,,,16305.8209,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,2018,2018,TONNE,Tonnes,3,Thousands,,,30075.27531,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,2019,2019,TONNE,Tonnes,3,Thousands,,,26998.99219,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,2020,2020,TONNE,Tonnes,3,Thousands,,,23689.1415,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,2021,2021,TONNE,Tonnes,3,Thousands,,,21374.25251,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,2022,2022,TONNE,Tonnes,3,Thousands,,,19805.0543,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,2023,2023,TONNE,Tonnes,3,Thousands,,,19477.66981,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,2024,2024,TONNE,Tonnes,3,Thousands,,,19338.07444,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,2025,2025,TONNE,Tonnes,3,Thousands,,,19232.6162,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,2026,2026,TONNE,Tonnes,3,Thousands,,,19020.0347,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,2027,2027,TONNE,Tonnes,3,Thousands,,,18869.31731,,
OECD,OECD countries,SB,Soybean,ST,Ending stocks,2028,2028,TONNE,Tonnes,3,Thousands,,,18730.65081,,
OECD,OECD countries,SB,Soybean,EX,Exports,1990,1990,TONNE,Tonnes,3,Thousands,,,15372.40118,,
OECD,OECD countries,SB,Soybean,EX,Exports,1991,1991,TONNE,Tonnes,3,Thousands,,,18868.60708,,
OECD,OECD countries,SB,Soybean,EX,Exports,1992,1992,TONNE,Tonnes,3,Thousands,,,21365.36517,,
OECD,OECD countries,SB,Soybean,EX,Exports,1993,1993,TONNE,Tonnes,3,Thousands,,,16512.45016,,
OECD,OECD countries,SB,Soybean,EX,Exports,1994,1994,TONNE,Tonnes,3,Thousands,,,23417.07334,,
OECD,OECD countries,SB,Soybean,EX,Exports,1995,1995,TONNE,Tonnes,3,Thousands,,,23716.96567,,
OECD,OECD countries,SB,Soybean,EX,Exports,1996,1996,TONNE,Tonnes,3,Thousands,,,24599.80121,,
OECD,OECD countries,SB,Soybean,EX,Exports,1997,1997,TONNE,Tonnes,3,Thousands,,,24568.25648,,
OECD,OECD countries,SB,Soybean,EX,Exports,1998,1998,TONNE,Tonnes,3,Thousands,,,22802.19691,,
OECD,OECD countries,SB,Soybean,EX,Exports,1999,1999,TONNE,Tonnes,3,Thousands,,,27539.34809,,
OECD,OECD countries,SB,Soybean,EX,Exports,2000,2000,TONNE,Tonnes,3,Thousands,,,27929.42698,,
OECD,OECD countries,SB,Soybean,EX,Exports,2001,2001,TONNE,Tonnes,3,Thousands,,,29547.5607,,
OECD,OECD countries,SB,Soybean,EX,Exports,2002,2002,TONNE,Tonnes,3,Thousands,,,29214.85733,,
OECD,OECD countries,SB,Soybean,EX,Exports,2003,2003,TONNE,Tonnes,3,Thousands,,,25153.02614,,
OECD,OECD countries,SB,Soybean,EX,Exports,2004,2004,TONNE,Tonnes,3,Thousands,,,31072.39606,,
OECD,OECD countries,SB,Soybean,EX,Exports,2005,2005,TONNE,Tonnes,3,Thousands,,,27052.59296,,
OECD,OECD countries,SB,Soybean,EX,Exports,2006,2006,TONNE,Tonnes,3,Thousands,,,32291.43519,,
OECD,OECD countries,SB,Soybean,EX,Exports,2007,2007,TONNE,Tonnes,3,Thousands,,,33452.64288,,
OECD,OECD countries,SB,Soybean,EX,Exports,2008,2008,TONNE,Tonnes,3,Thousands,,,36957.32671,,
OECD,OECD countries,SB,Soybean,EX,Exports,2009,2009,TONNE,Tonnes,3,Thousands,,,43073.07878,,
OECD,OECD countries,SB,Soybean,EX,Exports,2010,2010,TONNE,Tonnes,3,Thousands,,,43785.53593,,
OECD,OECD countries,SB,Soybean,EX,Exports,2011,2011,TONNE,Tonnes,3,Thousands,,,39977.21073,,
OECD,OECD countries,SB,Soybean,EX,Exports,2012,2012,TONNE,Tonnes,3,Thousands,,,38975.69901,,
OECD,OECD countries,SB,Soybean,EX,Exports,2013,2013,TONNE,Tonnes,3,Thousands,,,47525.24961,,
OECD,OECD countries,SB,Soybean,EX,Exports,2014,2014,TONNE,Tonnes,3,Thousands,,,52911.80442,,
OECD,OECD countries,SB,Soybean,EX,Exports,2015,2015,TONNE,Tonnes,3,Thousands,,,56047.5014,,
OECD,OECD countries,SB,Soybean,EX,Exports,2016,2016,TONNE,Tonnes,3,Thousands,,,62753.33551,,
OECD,OECD countries,SB,Soybean,EX,Exports,2017,2017,TONNE,Tonnes,3,Thousands,,,62948.83678,,
OECD,OECD countries,SB,Soybean,EX,Exports,2018,2018,TONNE,Tonnes,3,Thousands,,,56988.80964,,
OECD,OECD countries,SB,Soybean,EX,Exports,2019,2019,TONNE,Tonnes,3,Thousands,,,56050.47068,,
OECD,OECD countries,SB,Soybean,EX,Exports,2020,2020,TONNE,Tonnes,3,Thousands,,,56703.79572,,
OECD,OECD countries,SB,Soybean,EX,Exports,2021,2021,TONNE,Tonnes,3,Thousands,,,56984.34628,,
OECD,OECD countries,SB,Soybean,EX,Exports,2022,2022,TONNE,Tonnes,3,Thousands,,,57244.30317,,
OECD,OECD countries,SB,Soybean,EX,Exports,2023,2023,TONNE,Tonnes,3,Thousands,,,57678.92408,,
OECD,OECD countries,SB,Soybean,EX,Exports,2024,2024,TONNE,Tonnes,3,Thousands,,,58473.50106,,
OECD,OECD countries,SB,Soybean,EX,Exports,2025,2025,TONNE,Tonnes,3,Thousands,,,59484.9684,,
OECD,OECD countries,SB,Soybean,EX,Exports,2026,2026,TONNE,Tonnes,3,Thousands,,,60569.51036,,
OECD,OECD countries,SB,Soybean,EX,Exports,2027,2027,TONNE,Tonnes,3,Thousands,,,61621.73394,,
OECD,OECD countries,SB,Soybean,EX,Exports,2028,2028,TONNE,Tonnes,3,Thousands,,,62589.45059,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,1990,1990,TONNE,Tonnes,3,Thousands,,,8620.252725,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,1991,1991,TONNE,Tonnes,3,Thousands,,,10670.75908,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,1992,1992,TONNE,Tonnes,3,Thousands,,,12219.03316,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,1993,1993,TONNE,Tonnes,3,Thousands,,,6933.852156,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,1994,1994,TONNE,Tonnes,3,Thousands,,,13422.29331,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,1995,1995,TONNE,Tonnes,3,Thousands,,,14014.08305,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,1996,1996,TONNE,Tonnes,3,Thousands,,,13288.87964,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,1997,1997,TONNE,Tonnes,3,Thousands,,,13217.02543,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,1998,1998,TONNE,Tonnes,3,Thousands,,,11300.75667,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,1999,1999,TONNE,Tonnes,3,Thousands,,,915.4394566,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,2000,2000,TONNE,Tonnes,3,Thousands,,,-1724.53242,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,2001,2001,TONNE,Tonnes,3,Thousands,,,-3072.895371,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,2002,2002,TONNE,Tonnes,3,Thousands,,,-1488.440403,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,2003,2003,TONNE,Tonnes,3,Thousands,,,-3086.554167,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,2004,2004,TONNE,Tonnes,3,Thousands,,,4485.441752,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,2005,2005,TONNE,Tonnes,3,Thousands,,,1435.540409,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,2006,2006,TONNE,Tonnes,3,Thousands,,,5035.609984,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,2007,2007,TONNE,Tonnes,3,Thousands,,,6089.687795,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,2008,2008,TONNE,Tonnes,3,Thousands,,,12401.01203,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,2009,2009,TONNE,Tonnes,3,Thousands,,,18359.282,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,2010,2010,TONNE,Tonnes,3,Thousands,,,19477.64585,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,2011,2011,TONNE,Tonnes,3,Thousands,,,17748.14598,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,2012,2012,TONNE,Tonnes,3,Thousands,,,15187.45148,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,2013,2013,TONNE,Tonnes,3,Thousands,,,21609.03987,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,2014,2014,TONNE,Tonnes,3,Thousands,,,25915.97445,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,2015,2015,TONNE,Tonnes,3,Thousands,,,28097.31055,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,2016,2016,TONNE,Tonnes,3,Thousands,,,35876.47792,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,2017,2017,TONNE,Tonnes,3,Thousands,,,35499.16225,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,2018,2018,TONNE,Tonnes,3,Thousands,,,29575.33259,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,2019,2019,TONNE,Tonnes,3,Thousands,,,29062.15114,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,2020,2020,TONNE,Tonnes,3,Thousands,,,29294.13086,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,2021,2021,TONNE,Tonnes,3,Thousands,,,29356.741,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,2022,2022,TONNE,Tonnes,3,Thousands,,,29476.28762,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,2023,2023,TONNE,Tonnes,3,Thousands,,,29695.65784,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,2024,2024,TONNE,Tonnes,3,Thousands,,,30319.79665,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,2025,2025,TONNE,Tonnes,3,Thousands,,,31114.06752,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,2026,2026,TONNE,Tonnes,3,Thousands,,,32004.44343,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,2027,2027,TONNE,Tonnes,3,Thousands,,,32862.90582,,
OECD,OECD countries,SB,Soybean,NT,Trade balance,2028,2028,TONNE,Tonnes,3,Thousands,,,33665.77723,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,1990,1990,KG_HAB,Kilograms per capita,0,Units,,,0.99582992,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,1991,1991,KG_HAB,Kilograms per capita,0,Units,,,1.331891566,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,1992,1992,KG_HAB,Kilograms per capita,0,Units,,,1.365466592,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,1993,1993,KG_HAB,Kilograms per capita,0,Units,,,1.404832408,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,1994,1994,KG_HAB,Kilograms per capita,0,Units,,,1.416154175,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,1995,1995,KG_HAB,Kilograms per capita,0,Units,,,1.656686144,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,1996,1996,KG_HAB,Kilograms per capita,0,Units,,,1.49811272,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,1997,1997,KG_HAB,Kilograms per capita,0,Units,,,1.437243265,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,1998,1998,KG_HAB,Kilograms per capita,0,Units,,,1.543808237,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,1999,1999,KG_HAB,Kilograms per capita,0,Units,,,1.505307322,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,2000,2000,KG_HAB,Kilograms per capita,0,Units,,,1.660112282,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,2001,2001,KG_HAB,Kilograms per capita,0,Units,,,1.379294386,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,2002,2002,KG_HAB,Kilograms per capita,0,Units,,,1.391750488,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,2003,2003,KG_HAB,Kilograms per capita,0,Units,,,1.330927881,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,2004,2004,KG_HAB,Kilograms per capita,0,Units,,,1.484795049,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,2005,2005,KG_HAB,Kilograms per capita,0,Units,,,1.425020832,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,2006,2006,KG_HAB,Kilograms per capita,0,Units,,,1.3232241,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,2007,2007,KG_HAB,Kilograms per capita,0,Units,,,1.255953758,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,2008,2008,KG_HAB,Kilograms per capita,0,Units,,,1.295975126,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,2009,2009,KG_HAB,Kilograms per capita,0,Units,,,1.259589503,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,2010,2010,KG_HAB,Kilograms per capita,0,Units,,,1.587989967,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,2011,2011,KG_HAB,Kilograms per capita,0,Units,,,1.554138052,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,2012,2012,KG_HAB,Kilograms per capita,0,Units,,,1.347866924,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,2013,2013,KG_HAB,Kilograms per capita,0,Units,,,1.323202617,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,2014,2014,KG_HAB,Kilograms per capita,0,Units,,,1.269130608,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,2015,2015,KG_HAB,Kilograms per capita,0,Units,,,1.445617644,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,2016,2016,KG_HAB,Kilograms per capita,0,Units,,,1.480362446,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,2017,2017,KG_HAB,Kilograms per capita,0,Units,,,1.538483563,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,2018,2018,KG_HAB,Kilograms per capita,0,Units,,,1.216018902,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,2019,2019,KG_HAB,Kilograms per capita,0,Units,,,1.212301968,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,2020,2020,KG_HAB,Kilograms per capita,0,Units,,,1.20677978,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,2021,2021,KG_HAB,Kilograms per capita,0,Units,,,1.202269641,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,2022,2022,KG_HAB,Kilograms per capita,0,Units,,,1.204113034,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,2023,2023,KG_HAB,Kilograms per capita,0,Units,,,1.207645544,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,2024,2024,KG_HAB,Kilograms per capita,0,Units,,,1.21104564,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,2025,2025,KG_HAB,Kilograms per capita,0,Units,,,1.214550098,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,2026,2026,KG_HAB,Kilograms per capita,0,Units,,,1.218142642,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,2027,2027,KG_HAB,Kilograms per capita,0,Units,,,1.221934002,,
OECD,OECD countries,SB,Soybean,PC,Human consumption per capita,2028,2028,KG_HAB,Kilograms per capita,0,Units,,,1.226190849,,
OECD,OECD countries,SB,Soybean,QP,Production,1990,1990,TONNE,Tonnes,3,Thousands,,,54534.41186,,
OECD,OECD countries,SB,Soybean,QP,Production,1991,1991,TONNE,Tonnes,3,Thousands,,,56807.05298,,
OECD,OECD countries,SB,Soybean,QP,Production,1992,1992,TONNE,Tonnes,3,Thousands,,,62161.76928,,
OECD,OECD countries,SB,Soybean,QP,Production,1993,1993,TONNE,Tonnes,3,Thousands,,,53756.64958,,
OECD,OECD countries,SB,Soybean,QP,Production,1994,1994,TONNE,Tonnes,3,Thousands,,,71579.77038,,
OECD,OECD countries,SB,Soybean,QP,Production,1995,1995,TONNE,Tonnes,3,Thousands,,,63263.18348,,
OECD,OECD countries,SB,Soybean,QP,Production,1996,1996,TONNE,Tonnes,3,Thousands,,,68714.52628,,
OECD,OECD countries,SB,Soybean,QP,Production,1997,1997,TONNE,Tonnes,3,Thousands,,,78158.51608,,
OECD,OECD countries,SB,Soybean,QP,Production,1998,1998,TONNE,Tonnes,3,Thousands,,,79866.50298,,
OECD,OECD countries,SB,Soybean,QP,Production,1999,1999,TONNE,Tonnes,3,Thousands,,,77219.10748,,
OECD,OECD countries,SB,Soybean,QP,Production,2000,2000,TONNE,Tonnes,3,Thousands,,,79628.27768,,
OECD,OECD countries,SB,Soybean,QP,Production,2001,2001,TONNE,Tonnes,3,Thousands,,,82402.41688,,
OECD,OECD countries,SB,Soybean,QP,Production,2002,2002,TONNE,Tonnes,3,Thousands,,,79093.60783,,
OECD,OECD countries,SB,Soybean,QP,Production,2003,2003,TONNE,Tonnes,3,Thousands,,,70644.07719,,
OECD,OECD countries,SB,Soybean,QP,Production,2004,2004,TONNE,Tonnes,3,Thousands,,,89812.11978,,
OECD,OECD countries,SB,Soybean,QP,Production,2005,2005,TONNE,Tonnes,3,Thousands,,,88516.67376,,
OECD,OECD countries,SB,Soybean,QP,Production,2006,2006,TONNE,Tonnes,3,Thousands,,,92414.05498,,
OECD,OECD countries,SB,Soybean,QP,Production,2007,2007,TONNE,Tonnes,3,Thousands,,,76916.13357,,
OECD,OECD countries,SB,Soybean,QP,Production,2008,2008,TONNE,Tonnes,3,Thousands,,,85520.31948,,
OECD,OECD countries,SB,Soybean,QP,Production,2009,2009,TONNE,Tonnes,3,Thousands,,,96554.06777,,
OECD,OECD countries,SB,Soybean,QP,Production,2010,2010,TONNE,Tonnes,3,Thousands,,,96890.65432,,
OECD,OECD countries,SB,Soybean,QP,Production,2011,2011,TONNE,Tonnes,3,Thousands,,,90650.46272,,
OECD,OECD countries,SB,Soybean,QP,Production,2012,2012,TONNE,Tonnes,3,Thousands,,,89637.85772,,
OECD,OECD countries,SB,Soybean,QP,Production,2013,2013,TONNE,Tonnes,3,Thousands,,,98772.9591,,
OECD,OECD countries,SB,Soybean,QP,Production,2014,2014,TONNE,Tonnes,3,Thousands,,,115706.0372,,
OECD,OECD countries,SB,Soybean,QP,Production,2015,2015,TONNE,Tonnes,3,Thousands,,,116569.2047,,
OECD,OECD countries,SB,Soybean,QP,Production,2016,2016,TONNE,Tonnes,3,Thousands,,,127015.968,,
OECD,OECD countries,SB,Soybean,QP,Production,2017,2017,TONNE,Tonnes,3,Thousands,,,131378.0961,,
